occ_date,x_coordina,y_coordina,week_no,month_no,day_mo,occ_year,day_no,fyear,call_group_type,case_desc_type
2013-09-06,7678370,701104,182,42,6,2013,1272,2014,3,0
2013-09-08,7655581,681339,182,42,8,2013,1270,2014,3,0
2013-03-03,7674445,683608,209,48,3,2013,1459,2014,3,2
2013-03-11,7673876,685162,208,48,11,2013,1451,2014,3,2
2013-03-19,7680300,676177,207,48,19,2013,1443,2014,3,2
2013-03-20,7678173,699273,206,48,20,2013,1442,2014,3,2
2013-03-22,7650742,671755,206,48,22,2013,1440,2014,3,2
2013-04-01,7676245,684465,205,47,1,2013,1430,2014,3,2
2013-04-12,7651170,687379,203,47,12,2013,1419,2014,3,2
2013-04-13,7654699,676925,203,47,13,2013,1418,2014,3,2
2013-04-18,7669632,696674,202,47,18,2013,1413,2014,3,2
2013-04-29,7674717,696876,201,47,29,2013,1402,2014,3,2
2013-05-12,7666506,662951,199,46,12,2013,1389,2014,3,2
2013-05-23,7686495,681669,197,46,23,2013,1378,2014,3,2
2013-06-11,7678607,669557,195,45,11,2013,1359,2014,3,2
2013-06-14,7645659,674406,194,45,14,2013,1356,2014,3,2
2013-06-24,7671644,667628,193,45,24,2013,1346,2014,3,2
2013-07-27,7626973,657841,188,44,27,2013,1313,2014,3,2
2013-07-29,7673340,667047,188,44,29,2013,1311,2014,3,2
2013-08-04,7643771,710099,187,43,4,2013,1305,2014,3,2
2013-08-12,7671623,692729,186,43,12,2013,1297,2014,3,2
2013-08-16,7636108,667287,185,43,16,2013,1293,2014,3,2
2013-08-20,7669284,686429,185,43,20,2013,1289,2014,3,2
2013-08-26,7683223,671440,184,43,26,2013,1283,2014,3,2
2013-08-29,7645228,684152,183,43,29,2013,1280,2014,3,2
2013-09-09,7635421,655828,182,42,9,2013,1269,2014,3,2
2013-09-12,7684380,688637,181,42,12,2013,1266,2014,3,2
2013-09-13,7664620,685152,181,42,13,2013,1265,2014,3,2
2013-10-05,7638437,708680,178,41,5,2013,1243,2014,3,2
2013-10-07,7673727,685236,178,41,7,2013,1241,2014,3,2
2013-10-10,7665601,664842,177,41,10,2013,1238,2014,3,2
2013-10-25,7671829,695066,175,41,25,2013,1223,2014,3,2
2013-10-27,7644942,681935,175,41,27,2013,1221,2014,3,2
2013-10-31,7672148,684684,174,41,31,2013,1217,2014,3,2
2013-11-15,7643655,682985,172,40,15,2013,1202,2014,3,2
2013-11-17,7678611,682762,172,40,17,2013,1200,2014,3,2
2013-11-19,7674661,668391,172,40,19,2013,1198,2014,3,2
2013-11-21,7648340,682853,171,40,21,2013,1196,2014,3,2
2013-11-23,7686778,681784,171,40,23,2013,1194,2014,3,2
2013-12-02,7666040,662764,170,39,2,2013,1185,2014,3,2
2013-12-06,7679352,695880,169,39,6,2013,1181,2014,3,2
2013-12-12,7679012,700839,168,39,12,2013,1175,2014,3,2
2013-12-12,7680612,682519,168,39,12,2013,1175,2014,3,2
2013-12-18,7641166,668453,167,39,18,2013,1169,2014,3,2
2013-12-28,7669676,694352,166,39,28,2013,1159,2014,3,2
2013-12-31,7688825,684529,166,39,31,2013,1156,2014,3,2
2013-05-15,7682387,688651,198,46,15,2013,1386,2014,3,2
2013-05-21,7669676,694352,198,46,21,2013,1380,2014,3,2
2013-05-21,7669872,693709,198,46,21,2013,1380,2014,3,2
2013-05-23,7648006,680783,197,46,23,2013,1378,2014,3,2
2013-05-25,7675138,681900,197,46,25,2013,1376,2014,3,2
2013-05-26,7674427,669672,197,46,26,2013,1375,2014,3,2
2013-05-27,7648583,698665,197,46,27,2013,1374,2014,3,2
2013-05-27,7676539,664559,197,46,27,2013,1374,2014,3,2
2013-06-13,7676760,667245,194,45,13,2013,1357,2014,3,2
2013-06-15,7644869,694886,194,45,15,2013,1355,2014,3,2
2013-06-28,7652541,675328,192,45,28,2013,1342,2014,3,2
2013-07-01,7654546,698492,192,44,1,2013,1339,2014,3,2
2013-07-05,7652897,690058,191,44,5,2013,1335,2014,3,2
2013-07-09,7674616,683330,191,44,9,2013,1331,2014,3,2
2013-07-10,7652162,666308,190,44,10,2013,1330,2014,3,2
2013-07-14,7665971,670753,190,44,14,2013,1326,2014,3,2
2013-07-18,7652593,685077,189,44,18,2013,1322,2014,3,2
2013-07-19,7680455,694602,189,44,19,2013,1321,2014,3,2
2013-07-28,7663119,668839,188,44,28,2013,1312,2014,3,2
2013-07-30,7650268,686093,188,44,30,2013,1310,2014,3,2
2013-08-04,7672341,667507,187,43,4,2013,1305,2014,3,2
2013-08-10,7631181,709604,186,43,10,2013,1299,2014,3,2
2013-08-10,7645520,683550,186,43,10,2013,1299,2014,3,2
2013-08-10,7678586,669180,186,43,10,2013,1299,2014,3,2
2013-08-13,7686441,677099,186,43,13,2013,1296,2014,3,2
2013-08-17,7678031,683658,185,43,17,2013,1292,2014,3,2
2013-08-23,7689957,679668,184,43,23,2013,1286,2014,3,2
2013-08-28,7685286,694162,183,43,28,2013,1281,2014,3,2
2013-08-28,7689446,687714,183,43,28,2013,1281,2014,3,2
2013-09-17,7651954,681959,181,42,17,2013,1261,2014,3,2
2013-09-19,7644617,685868,180,42,19,2013,1259,2014,3,2
2013-09-25,7638004,706830,179,42,25,2013,1253,2014,3,2
2013-10-04,7655845,661882,178,41,4,2013,1244,2014,3,2
2013-10-04,7679951,682604,178,41,4,2013,1244,2014,3,2
2013-10-06,7660832,680507,178,41,6,2013,1242,2014,3,2
2013-10-24,7654335,674821,175,41,24,2013,1224,2014,3,2
2013-10-29,7658124,667045,175,41,29,2013,1219,2014,3,2
2013-11-12,7649481,699863,173,40,12,2013,1205,2014,3,2
2013-11-15,7674134,681096,172,40,15,2013,1202,2014,3,2
2013-09-09,7657426,695680,182,42,9,2013,1269,2014,3,0
2013-09-09,7679242,677845,182,42,9,2013,1269,2014,3,0
2013-09-10,7645236,713821,182,42,10,2013,1268,2014,3,0
2013-09-10,7683335,676501,182,42,10,2013,1268,2014,3,0
2013-09-14,7672907,684746,181,42,14,2013,1264,2014,3,0
2013-09-24,7643103,682014,180,42,24,2013,1254,2014,3,0
2013-09-24,7644523,669857,180,42,24,2013,1254,2014,3,0
2013-09-25,7627056,714067,179,42,25,2013,1253,2014,3,0
2013-09-25,7631841,658572,179,42,25,2013,1253,2014,3,0
2013-09-25,7651125,680424,179,42,25,2013,1253,2014,3,0
2013-09-25,7662882,698721,179,42,25,2013,1253,2014,3,0
2013-09-30,7681381,676416,179,42,30,2013,1248,2014,3,0
2013-10-01,7633703,710067,179,41,1,2013,1247,2014,3,0
2013-10-02,7637268,716494,178,41,2,2013,1246,2014,3,0
2013-10-06,7657898,674564,178,41,6,2013,1242,2014,3,0
2013-10-06,7686061,689335,178,41,6,2013,1242,2014,3,0
2013-10-10,7644587,681966,177,41,10,2013,1238,2014,3,0
2013-10-10,7646058,696992,177,41,10,2013,1238,2014,3,0
2013-10-11,7686873,687607,177,41,11,2013,1237,2014,3,0
2013-10-12,7645129,683993,177,41,12,2013,1236,2014,3,0
2013-10-13,7642637,685610,177,41,13,2013,1235,2014,3,0
2013-10-14,7644378,683680,177,41,14,2013,1234,2014,3,0
2013-10-17,7678442,700092,176,41,17,2013,1231,2014,3,0
2013-10-18,7643301,682495,176,41,18,2013,1230,2014,3,0
2013-10-20,7672881,667273,176,41,20,2013,1228,2014,3,0
2013-10-21,7651293,661916,176,41,21,2013,1227,2014,3,0
2013-10-22,7635160,705624,176,41,22,2013,1226,2014,3,0
2013-10-23,7648185,705887,175,41,23,2013,1225,2014,3,0
2013-10-28,7644016,680777,175,41,28,2013,1220,2014,3,0
2013-10-28,7672385,682112,175,41,28,2013,1220,2014,3,0
2013-10-30,7643207,682225,174,41,30,2013,1218,2014,3,0
2013-11-01,7679188,676949,174,40,1,2013,1216,2014,3,0
2013-11-02,7663915,675174,174,40,2,2013,1215,2014,3,0
2013-11-03,7630739,670882,174,40,3,2013,1214,2014,3,0
2013-11-03,7641348,698673,174,40,3,2013,1214,2014,3,0
2013-11-06,7627025,709331,173,40,6,2013,1211,2014,3,0
2013-11-09,7647663,692813,173,40,9,2013,1208,2014,3,0
2013-11-09,7657077,682156,173,40,9,2013,1208,2014,3,0
2013-11-09,7670696,684827,173,40,9,2013,1208,2014,3,0
2013-12-11,7665198,693041,168,39,11,2013,1176,2014,3,2
2013-12-12,7689390,681343,168,39,12,2013,1175,2014,3,2
2013-12-14,7669676,694352,168,39,14,2013,1173,2014,3,2
2013-12-14,7681281,683224,168,39,14,2013,1173,2014,3,2
2013-12-16,7684380,688637,168,39,16,2013,1171,2014,3,2
2013-12-17,7678598,676528,168,39,17,2013,1170,2014,3,2
2013-12-18,7679929,685434,167,39,18,2013,1169,2014,3,2
2013-12-19,7648315,684755,167,39,19,2013,1168,2014,3,2
2013-12-27,7657417,675814,166,39,27,2013,1160,2014,3,2
2013-11-09,7674729,685863,173,40,9,2013,1208,2014,3,0
2013-11-10,7652781,683493,173,40,10,2013,1207,2014,3,0
2013-11-11,7693318,676310,173,40,11,2013,1206,2014,3,0
2013-11-12,7642726,682646,173,40,12,2013,1205,2014,3,0
2013-11-13,7664360,696123,172,40,13,2013,1204,2014,3,0
2013-11-14,7680258,692528,172,40,14,2013,1203,2014,3,0
2013-11-16,7666509,697997,172,40,16,2013,1201,2014,3,0
2013-11-17,7678611,682762,172,40,17,2013,1200,2014,3,0
2013-11-19,7679412,664004,172,40,19,2013,1198,2014,3,0
2013-11-21,7672796,672423,171,40,21,2013,1196,2014,3,0
2013-11-22,7645328,690827,171,40,22,2013,1195,2014,3,0
2013-11-23,7650320,687621,171,40,23,2013,1194,2014,3,0
2013-11-25,7668773,666403,171,40,25,2013,1192,2014,3,0
2013-11-26,7645257,713406,171,40,26,2013,1191,2014,3,0
2013-11-27,7667755,672545,170,40,27,2013,1190,2014,3,0
2013-11-29,7677799,699035,170,40,29,2013,1188,2014,3,0
2013-11-30,7661948,700757,170,40,30,2013,1187,2014,3,0
2013-12-01,7657763,689723,170,39,1,2013,1186,2014,3,0
2013-12-02,7665871,698516,170,39,2,2013,1185,2014,3,0
2013-12-02,7676102,696755,170,39,2,2013,1185,2014,3,0
2013-12-04,7650806,662710,169,39,4,2013,1183,2014,3,0
2013-12-06,7642214,704087,169,39,6,2013,1181,2014,3,0
2013-12-07,7639259,688213,169,39,7,2013,1180,2014,3,0
2013-12-07,7683214,666064,169,39,7,2013,1180,2014,3,0
2013-12-09,7663290,671848,169,39,9,2013,1178,2014,3,0
2013-12-09,7671281,675855,169,39,9,2013,1178,2014,3,0
2013-12-10,7643416,685089,169,39,10,2013,1177,2014,3,0
2013-12-12,7644879,683619,168,39,12,2013,1175,2014,3,0
2013-12-13,7644858,703979,168,39,13,2013,1174,2014,3,0
2013-12-14,7677438,677904,168,39,14,2013,1173,2014,3,0
2013-12-17,7679073,685839,168,39,17,2013,1170,2014,3,0
2013-12-19,7650731,692770,167,39,19,2013,1168,2014,3,0
2013-12-22,7684021,676682,167,39,22,2013,1165,2014,3,0
2013-12-23,7639778,686393,167,39,23,2013,1164,2014,3,0
2013-12-24,7675731,694334,167,39,24,2013,1163,2014,3,0
2013-12-24,7678222,689481,167,39,24,2013,1163,2014,3,0
2013-12-26,7677613,685493,166,39,26,2013,1161,2014,3,0
2013-12-28,7674867,671133,166,39,28,2013,1159,2014,3,0
2013-12-31,7630757,708134,166,39,31,2013,1156,2014,3,0
2013-01-07,7658602,685426,217,50,7,2013,1514,2013,3,2
2013-01-12,7644755,699526,216,50,12,2013,1509,2013,3,2
2013-02-08,7634661,707137,212,49,8,2013,1482,2013,3,2
2013-02-13,7646875,704185,211,49,13,2013,1477,2013,3,2
2013-04-02,7644284,686073,205,47,2,2013,1429,2014,3,2
2013-04-04,7681815,672497,204,47,4,2013,1427,2014,3,2
2013-04-06,7678790,689110,204,47,6,2013,1425,2014,3,2
2013-04-08,7664127,665848,204,47,8,2013,1423,2014,3,2
2013-04-11,7677884,668661,203,47,11,2013,1420,2014,3,2
2013-04-12,7643815,703690,203,47,12,2013,1419,2014,3,2
2013-04-18,7673135,682205,202,47,18,2013,1413,2014,3,2
2013-04-18,7675136,688164,202,47,18,2013,1413,2014,3,2
2013-04-28,7656486,696319,201,47,28,2013,1403,2014,3,2
2013-05-08,7682829,671890,199,46,8,2013,1393,2014,3,2
2013-05-10,7667627,669313,199,46,10,2013,1391,2014,3,2
2013-05-10,7668904,671955,199,46,10,2013,1391,2014,3,2
2013-05-11,7673332,682219,199,46,11,2013,1390,2014,3,2
2013-05-12,7674620,683395,199,46,12,2013,1389,2014,3,2
2013-05-16,7646116,698780,198,46,16,2013,1385,2014,3,2
2013-05-23,7656083,689726,197,46,23,2013,1378,2014,3,2
2013-05-31,7688899,681885,196,46,31,2013,1370,2014,3,2
2013-06-09,7678307,673776,195,45,9,2013,1361,2014,3,2
2013-06-11,7669440,688249,195,45,11,2013,1359,2014,3,2
2013-06-11,7681639,673966,195,45,11,2013,1359,2014,3,2
2013-06-13,7663572,687602,194,45,13,2013,1357,2014,3,2
2013-06-18,7669221,667204,194,45,18,2013,1352,2014,3,2
2013-06-22,7669369,683065,193,45,22,2013,1348,2014,3,2
2013-07-20,7661891,673766,189,44,20,2013,1320,2014,3,2
2013-07-20,7688899,681885,189,44,20,2013,1320,2014,3,2
2013-07-21,7692636,676327,189,44,21,2013,1319,2014,3,2
2013-07-25,7663881,693048,188,44,25,2013,1315,2014,3,2
2013-07-31,7633767,705621,187,44,31,2013,1309,2014,3,2
2013-08-06,7692100,672047,187,43,6,2013,1303,2014,3,2
2013-08-08,7668585,676743,186,43,8,2013,1301,2014,3,2
2013-08-10,7679877,683208,186,43,10,2013,1299,2014,3,2
2013-08-27,7643816,703690,184,43,27,2013,1282,2014,3,2
2013-09-08,7668744,661872,182,42,8,2013,1270,2014,3,2
2013-09-18,7684556,666411,180,42,18,2013,1260,2014,3,2
2013-09-21,7671596,671652,180,42,21,2013,1257,2014,3,2
2013-09-26,7676387,676230,179,42,26,2013,1252,2014,3,2
2013-10-14,7683183,676126,177,41,14,2013,1234,2014,3,2
2013-10-15,7678829,682013,177,41,15,2013,1233,2014,3,2
2013-10-27,7650363,688502,175,41,27,2013,1221,2014,3,2
2013-10-31,7636895,708861,174,41,31,2013,1217,2014,3,2
2013-11-03,7632786,703484,174,40,3,2013,1214,2014,3,2
2013-11-04,7678196,698751,174,40,4,2013,1213,2014,3,2
2013-11-14,7671806,695687,172,40,14,2013,1203,2014,3,2
2013-11-17,7657997,674699,172,40,17,2013,1200,2014,3,2
2013-12-08,7678755,690510,169,39,8,2013,1179,2014,3,2
2013-12-14,7626490,713822,168,39,14,2013,1173,2014,3,2
2013-12-16,7625540,708843,168,39,16,2013,1171,2014,3,2
2013-12-20,7678805,689750,167,39,20,2013,1167,2014,3,2
2013-12-23,7679455,677756,167,39,23,2013,1164,2014,3,2
2013-12-26,7677981,686493,166,39,26,2013,1161,2014,3,2
2013-08-02,7651231,698591,187,43,2,2013,1307,2014,3,0
2013-01-04,7648779,699296,217,50,4,2013,1517,2013,3,0
2013-01-04,7670181,672701,217,50,4,2013,1517,2013,3,0
2013-01-04,7684457,695827,217,50,4,2013,1517,2013,3,0
2013-01-07,7640816,684832,217,50,7,2013,1514,2013,3,0
2013-01-07,7668763,700946,217,50,7,2013,1514,2013,3,0
2013-01-08,7657173,684818,217,50,8,2013,1513,2013,3,0
2013-01-08,7680607,673822,217,50,8,2013,1513,2013,3,0
2013-01-09,7641540,718056,216,50,9,2013,1512,2013,3,0
2013-01-14,7643837,685609,216,50,14,2013,1507,2013,3,0
2013-01-15,7658683,676141,216,50,15,2013,1506,2013,3,0
2013-01-15,7668140,694906,216,50,15,2013,1506,2013,3,0
2013-01-18,7633236,706872,215,50,18,2013,1503,2013,3,0
2013-01-18,7643484,680733,215,50,18,2013,1503,2013,3,0
2013-01-18,7643922,709607,215,50,18,2013,1503,2013,3,0
2013-01-19,7634533,695680,215,50,19,2013,1502,2013,3,0
2013-01-22,7676197,696079,215,50,22,2013,1499,2013,3,0
2013-01-26,7646560,692630,214,50,26,2013,1495,2013,3,0
2013-01-27,7679250,686170,214,50,27,2013,1494,2013,3,0
2013-01-28,7664617,671459,214,50,28,2013,1493,2013,3,0
2013-01-28,7671141,695314,214,50,28,2013,1493,2013,3,0
2013-01-28,7683468,684235,214,50,28,2013,1493,2013,3,0
2013-01-30,7673642,673812,213,50,30,2013,1491,2013,3,0
2013-01-31,7666125,673914,213,50,31,2013,1490,2013,3,0
2013-02-01,7643207,682225,213,49,1,2013,1489,2013,3,0
2013-02-01,7679438,683881,213,49,1,2013,1489,2013,3,0
2013-02-03,7679357,677232,213,49,3,2013,1487,2013,3,0
2013-02-04,7645397,685347,213,49,4,2013,1486,2013,3,0
2013-02-07,7674981,672030,212,49,7,2013,1483,2013,3,0
2013-02-08,7674743,696330,212,49,8,2013,1482,2013,3,0
2013-02-08,7681243,694770,212,49,8,2013,1482,2013,3,0
2013-02-09,7669668,668951,212,49,9,2013,1481,2013,3,0
2013-02-12,7680806,676968,212,49,12,2013,1478,2013,3,0
2013-02-13,7682466,686843,211,49,13,2013,1477,2013,3,0
2013-02-15,7678411,672437,211,49,15,2013,1475,2013,3,0
2013-02-18,7630964,658265,211,49,18,2013,1472,2013,3,0
2013-02-18,7641750,660739,211,49,18,2013,1472,2013,3,0
2013-02-20,7653454,703282,210,49,20,2013,1470,2013,3,0
2013-02-23,7642415,682860,210,49,23,2013,1467,2013,3,0
2013-02-23,7676928,686610,210,49,23,2013,1467,2013,3,0
2013-03-03,7644512,683965,209,48,3,2013,1459,2014,3,0
2013-03-05,7658165,688914,209,48,5,2013,1457,2014,3,0
2013-03-05,7663498,681120,209,48,5,2013,1457,2014,3,0
2013-03-05,7684327,691763,209,48,5,2013,1457,2014,3,0
2013-03-06,7671287,677024,208,48,6,2013,1456,2014,3,0
2013-03-07,7641362,681042,208,48,7,2013,1455,2014,3,0
2013-03-10,7629545,711031,208,48,10,2013,1452,2014,3,0
2013-03-13,7650816,665954,207,48,13,2013,1449,2014,3,0
2013-03-14,7669251,699858,207,48,14,2013,1448,2014,3,0
2013-03-15,7657351,682509,207,48,15,2013,1447,2014,3,0
2013-03-17,7630855,709770,207,48,17,2013,1445,2014,3,0
2013-03-19,7678976,689496,207,48,19,2013,1443,2014,3,0
2013-03-21,7690680,676369,206,48,21,2013,1441,2014,3,0
2013-03-22,7644121,682044,206,48,22,2013,1440,2014,3,0
2013-03-22,7671746,687192,206,48,22,2013,1440,2014,3,0
2013-03-24,7650120,678678,206,48,24,2013,1438,2014,3,0
2013-03-26,7622188,722123,206,48,26,2013,1436,2014,3,0
2013-03-27,7667039,669441,205,48,27,2013,1435,2014,3,0
2013-03-28,7667147,697657,205,48,28,2013,1434,2014,3,0
2013-03-29,7675394,695765,205,48,29,2013,1433,2014,3,0
2013-03-30,7646650,689586,205,48,30,2013,1432,2014,3,0
2013-03-30,7648647,686932,205,48,30,2013,1432,2014,3,0
2013-04-02,7644983,682927,205,47,2,2013,1429,2014,3,0
2013-04-03,7650680,709782,204,47,3,2013,1428,2014,3,0
2013-04-04,7682863,674011,204,47,4,2013,1427,2014,3,0
2013-04-12,7637285,716347,203,47,12,2013,1419,2014,3,0
2013-04-12,7665014,677509,203,47,12,2013,1419,2014,3,0
2013-04-13,7680466,676042,203,47,13,2013,1418,2014,3,0
2013-04-14,7680946,692226,203,47,14,2013,1417,2014,3,0
2013-04-15,7629909,705523,203,47,15,2013,1416,2014,3,0
2013-04-15,7651170,687379,203,47,15,2013,1416,2014,3,0
2013-04-16,7639503,698799,203,47,16,2013,1415,2014,3,0
2013-04-16,7661362,673882,203,47,16,2013,1415,2014,3,0
2013-04-21,7643153,684570,202,47,21,2013,1410,2014,3,0
2013-04-21,7651188,687003,202,47,21,2013,1410,2014,3,0
2013-04-23,7661749,685186,202,47,23,2013,1408,2014,3,0
2013-04-23,7673033,671706,202,47,23,2013,1408,2014,3,0
2013-04-24,7665957,674392,201,47,24,2013,1407,2014,3,0
2013-04-27,7683515,673983,201,47,27,2013,1404,2014,3,0
2013-04-28,7631252,710743,201,47,28,2013,1403,2014,3,0
2013-04-29,7670980,665989,201,47,29,2013,1402,2014,3,0
2013-04-29,7686181,694571,201,47,29,2013,1402,2014,3,0
2013-04-30,7653643,675375,201,47,30,2013,1401,2014,3,0
2013-05-01,7633101,710579,200,46,1,2013,1400,2014,3,0
2013-05-03,7650372,660471,200,46,3,2013,1398,2014,3,0
2013-05-04,7672551,667410,200,46,4,2013,1397,2014,3,0
2013-05-07,7671769,665646,200,46,7,2013,1394,2014,3,0
2013-05-08,7675882,697036,199,46,8,2013,1393,2014,3,0
2013-05-11,7642267,706265,199,46,11,2013,1390,2014,3,0
2013-05-13,7674620,683395,199,46,13,2013,1388,2014,3,0
2013-05-14,7649891,682544,199,46,14,2013,1387,2014,3,0
2013-05-15,7631892,702714,198,46,15,2013,1386,2014,3,0
2013-05-17,7631735,708305,198,46,17,2013,1384,2014,3,0
2013-05-17,7652341,695429,198,46,17,2013,1384,2014,3,0
2013-05-17,7676482,668262,198,46,17,2013,1384,2014,3,0
2013-05-20,7643513,705600,198,46,20,2013,1381,2014,3,0
2013-05-20,7679178,675837,198,46,20,2013,1381,2014,3,0
2013-05-23,7649976,679500,197,46,23,2013,1378,2014,3,0
2013-05-24,7647198,710676,197,46,24,2013,1377,2014,3,0
2013-05-28,7671025,669602,197,46,28,2013,1373,2014,3,0
2013-05-29,7635781,704618,196,46,29,2013,1372,2014,3,0
2013-05-29,7651179,678004,196,46,29,2013,1372,2014,3,0
2013-05-30,7638114,688134,196,46,30,2013,1371,2014,3,0
2013-05-30,7661389,698335,196,46,30,2013,1371,2014,3,0
2013-05-30,7665923,685084,196,46,30,2013,1371,2014,3,0
2013-05-31,7691148,672617,196,46,31,2013,1370,2014,3,0
2013-06-03,7644457,696950,196,45,3,2013,1367,2014,3,0
2013-06-03,7673701,696319,196,45,3,2013,1367,2014,3,0
2013-06-03,7681317,682798,196,45,3,2013,1367,2014,3,0
2013-06-05,7638737,685614,195,45,5,2013,1365,2014,3,0
2013-06-06,7639782,690653,195,45,6,2013,1364,2014,3,0
2013-06-06,7676612,690565,195,45,6,2013,1364,2014,3,0
2013-06-07,7650212,688658,195,45,7,2013,1363,2014,3,0
2013-06-07,7680158,688355,195,45,7,2013,1363,2014,3,0
2013-06-09,7660041,688470,195,45,9,2013,1361,2014,3,0
2013-06-12,7652257,691029,194,45,12,2013,1358,2014,3,0
2013-06-12,7665619,669409,194,45,12,2013,1358,2014,3,0
2013-06-15,7645140,694872,194,45,15,2013,1355,2014,3,0
2013-06-15,7673050,695362,194,45,15,2013,1355,2014,3,0
2013-06-16,7643416,684569,194,45,16,2013,1354,2014,3,0
2013-06-16,7657233,681032,194,45,16,2013,1354,2014,3,0
2013-06-17,7643311,683614,194,45,17,2013,1353,2014,3,0
2013-06-17,7688315,680499,194,45,17,2013,1353,2014,3,0
2013-06-18,7671518,682060,194,45,18,2013,1352,2014,3,0
2013-06-19,7638740,688994,193,45,19,2013,1351,2014,3,0
2013-06-20,7670050,690313,193,45,20,2013,1350,2014,3,0
2013-06-21,7632570,706397,193,45,21,2013,1349,2014,3,0
2013-06-22,7671642,670888,193,45,22,2013,1348,2014,3,0
2013-06-22,7674051,676562,193,45,22,2013,1348,2014,3,0
2013-06-23,7662181,698651,193,45,23,2013,1347,2014,3,0
2013-06-24,7678237,687239,193,45,24,2013,1346,2014,3,0
2013-06-25,7642292,684035,193,45,25,2013,1345,2014,3,0
2013-06-25,7646650,689586,193,45,25,2013,1345,2014,3,0
2013-06-27,7666316,669137,192,45,27,2013,1343,2014,3,0
2013-06-27,7680454,688333,192,45,27,2013,1343,2014,3,0
2013-06-29,7684772,669848,192,45,29,2013,1341,2014,3,0
2013-06-30,7681338,673953,192,45,30,2013,1340,2014,3,0
2013-07-01,7683530,678836,192,44,1,2013,1339,2014,3,0
2013-07-02,7679989,686230,192,44,2,2013,1338,2014,3,0
2013-07-03,7649185,684907,191,44,3,2013,1337,2014,3,0
2013-07-03,7652311,708795,191,44,3,2013,1337,2014,3,0
2013-07-05,7637090,686824,191,44,5,2013,1335,2014,3,0
2013-07-05,7678904,676498,191,44,5,2013,1335,2014,3,0
2013-07-06,7645070,716838,191,44,6,2013,1334,2014,3,0
2013-07-08,7648814,703250,191,44,8,2013,1332,2014,3,0
2013-07-11,7643301,682495,190,44,11,2013,1329,2014,3,0
2013-07-13,7651491,683794,190,44,13,2013,1327,2014,3,0
2013-07-13,7664762,661626,190,44,13,2013,1327,2014,3,0
2013-07-13,7671828,687672,190,44,13,2013,1327,2014,3,0
2013-07-14,7652512,663060,190,44,14,2013,1326,2014,3,0
2013-07-16,7649257,703929,190,44,16,2013,1324,2014,3,0
2013-07-16,7673642,673812,190,44,16,2013,1324,2014,3,0
2013-07-16,7686243,672247,190,44,16,2013,1324,2014,3,0
2013-07-17,7661169,667719,189,44,17,2013,1323,2014,3,0
2013-07-17,7673522,666865,189,44,17,2013,1323,2014,3,0
2013-07-19,7666977,681412,189,44,19,2013,1321,2014,3,0
2013-07-21,7653564,693161,189,44,21,2013,1319,2014,3,0
2013-07-22,7638842,686054,189,44,22,2013,1318,2014,3,0
2013-07-24,7639641,665125,188,44,24,2013,1316,2014,3,0
2013-07-25,7684861,683502,188,44,25,2013,1315,2014,3,0
2013-07-26,7638219,687694,188,44,26,2013,1314,2014,3,0
2013-07-27,7660436,712047,188,44,27,2013,1313,2014,3,0
2013-08-02,7673161,682824,187,43,2,2013,1307,2014,3,0
2013-08-02,7676390,666393,187,43,2,2013,1307,2014,3,0
2013-08-04,7658219,671370,187,43,4,2013,1305,2014,3,0
2013-08-05,7626026,714098,187,43,5,2013,1304,2014,3,0
2013-08-05,7631735,708305,187,43,5,2013,1304,2014,3,0
2013-08-05,7649618,678722,187,43,5,2013,1304,2014,3,0
2013-08-05,7659888,684065,187,43,5,2013,1304,2014,3,0
2013-08-06,7687958,672793,187,43,6,2013,1303,2014,3,0
2013-08-07,7640503,665227,186,43,7,2013,1302,2014,3,0
2013-08-08,7690177,680923,186,43,8,2013,1301,2014,3,0
2013-08-09,7690255,676379,186,43,9,2013,1300,2014,3,0
2013-08-12,7666498,695534,186,43,12,2013,1297,2014,3,0
2013-08-14,7681630,686126,185,43,14,2013,1295,2014,3,0
2013-08-17,7643816,703690,185,43,17,2013,1292,2014,3,0
2013-08-20,7635745,706262,185,43,20,2013,1289,2014,3,0
2013-08-20,7669897,687968,185,43,20,2013,1289,2014,3,0
2013-08-20,7672396,681969,185,43,20,2013,1289,2014,3,0
2013-08-20,7680427,687581,185,43,20,2013,1289,2014,3,0
2013-08-26,7630757,708134,184,43,26,2013,1283,2014,3,0
2013-08-29,7657344,673120,183,43,29,2013,1280,2014,3,0
2013-08-31,7692056,680335,183,43,31,2013,1278,2014,3,0
2013-09-06,7643898,680270,182,42,6,2013,1272,2014,3,0
2013-09-08,7642426,696448,182,42,8,2013,1270,2014,3,0
2013-09-09,7673642,673812,182,42,9,2013,1269,2014,3,0
2013-09-10,7634458,688883,182,42,10,2013,1268,2014,3,0
2013-09-10,7643896,683937,182,42,10,2013,1268,2014,3,0
2013-09-15,7675456,683293,181,42,15,2013,1263,2014,3,0
2013-09-16,7633854,705925,181,42,16,2013,1262,2014,3,0
2013-09-16,7642667,718621,181,42,16,2013,1262,2014,3,0
2013-09-17,7668959,669697,181,42,17,2013,1261,2014,3,0
2013-09-19,7678155,678126,180,42,19,2013,1259,2014,3,0
2013-09-21,7663377,668032,180,42,21,2013,1257,2014,3,0
2013-09-21,7678065,665141,180,42,21,2013,1257,2014,3,0
2013-09-21,7683945,679979,180,42,21,2013,1257,2014,3,0
